Reaction,Isozyme,Protein,Stoichiometry,KcatReverse,KcatForward
41916,B,PN96_RS03565,2,0.12473942323922725,0.03328972781386973
14905,A,PN96_RS02990,4,0.18221504353257206,0.2843602604593706
11172,A,PN96_RS00265,1,0.9303369507657329,0.396552707313461
23352,C,PN96_RS22505,1,0.28783128766956634,2.1038271062564307
23352,D,PN96_RS23215,1,1.094294996665913,1.8917453746541781
23424,A,PN96_RS01650,1,3.3761767596638985,0.3704377085139695
24296,A,PN96_RS23400,2,4.318983445793702,0.13349485149412943
10040,A,PN96_RS12815,1,0.581228438547633,0.1244126475538974
21588,A,PN96_RS15005,1,2.157552318868333,0.5536936394459223
32715,A,PN96_RS11760,2,4.017921054191268,0.07001386446830839
11352,B,PN96_RS21805,2,0.37463312959992845,3.82831601265311
11352,A,PN96_RS03415,2,10.308162282293837,1.3628324552812772
14465,A,PN96_RS07890,1,0.2910210539447377,0.5841422150273514
25098,A,PN96_RS10630,4,3.3225006485048225,0.0715134233308826
21208,A,PN96_RS01795,1,0.09136630495267341,1.517961731021626
30187,A,PN96_RS05685,1,0.07809015267671807,0.013842337949461526
14629,A,PN96_RS15010,2,0.30501092054252954,0.5743577574321967
14729,A,PN96_RS00925,2,65.09892804965581,6.49370267224337
11612,B,PN96_RS11255,2,4.999747143143083,1.1994548621488201
11612,B,PN96_RS11260,2,4.999747143143083,1.1994548621488201
11612,A,PN96_RS11250,2,12.074163520359228,11.781468628178507
11612,A,PN96_RS11245,2,12.074163520359228,11.781468628178507
17661,A,PN96_RS09380,2,23.91887989811423,58.60405935999719
17661,A,PN96_RS09385,2,23.91887989811423,58.60405935999719
18301,A,PN96_RS10570,2,0.015439156279564551,0.02312223608632399
20780,A,PN96_RS12730,4,1.2387445788469589,4.2420041682869725
13193,A,PN96_RS13755,8,0.02101312569391401,0.11544523022280181
rnf,A,PN96_RS03320,1,0.2562202092672893,0.3906425494532098
rnf,A,PN96_RS03315,1,0.2562202092672893,0.3906425494532098
rnf,A,PN96_RS03305,1,0.2562202092672893,0.3906425494532098
rnf,A,PN96_RS03300,1,0.2562202092672893,0.3906425494532098
rnf,A,PN96_RS03310,1,0.2562202092672893,0.3906425494532098
rnf,A,PN96_RS03295,1,0.2562202092672893,0.3906425494532098
glycogen_synthase,A,PN96_RS08405,1,0.49492899486719244,0.13724539657298887
23288,B,PN96_RS03235,1,0.12959623218337157,2.2133522462380837
23288,A,PN96_RS06345,1,1.7792553016225459,2.474751862487261
11308,B,PN96_RS14395,1,0.4321468340093694,0.32977994078624717
11308,A,PN96_RS02970,1,0.4770265481839318,0.05305782527285829
11308,C,PN96_RS02380,1,0.06867664247811271,0.10096148052408987
28386,A,PN96_RS11370,2,0.03685127327245591,0.21206387946018174
31227,A,PN96_RS11355,2,0.10672862059606378,0.021493417143143255
12248,A,PN96_RS00050,1,0.5067771437793559,0.03781070562170479
28362,A,PN96_RS00820,2,0.2019230032059547,0.051929868825267865
41824,A,PN96_RS03555,4,0.3156286128674059,3.081837363291775
12556,A,PN96_RS05365,1,1.43348146054109,0.415379437786243
27758,A,PN96_RS21250,1,0.11586336163727394,1.0599600768110826
27758,A,PN96_RS22095,2,0.11586336163727394,1.0599600768110826
27758,A,PN96_RS01375,2,0.11586336163727394,1.0599600768110826
27758,A,PN96_RS21230,1,0.11586336163727394,1.0599600768110826
12228,A,PN96_RS09495,2,0.5250547440204852,0.14493686868525876
cyt_bc1,A,PN96_RS11450,1,33.883352299238,36.92219216475387
cyt_bc1,A,PN96_RS11445,1,33.883352299238,36.92219216475387
cyt_bc1,A,PN96_RS11440,1,33.883352299238,36.92219216475387
22192,A,PN96_RS00180,1,0.17411217111011534,0.39723938359017913
21824,A,PN96_RS20755,1,1.9158937034109964,11.381237696563979
28374,A,PN96_RS11375,1,0.01490475548572479,0.02247143159493642
28034,A,PN96_RS04115,2,10.13713774072804,0.1618493793699146
28034,A,PN96_RS04120,2,10.13713774072804,0.1618493793699146
19317,A,PN96_RS13750,2,0.1847045667996753,0.09458854747429953
41856,A,PN96_RS03555,4,12.710914251715847,0.5462509124413676
41892,B,PN96_RS05720,2,0.4580566774203072,1.2211338084976393
41892,A,PN96_RS05720,2,5.116036255237133,0.6626550250102629
41892,C,PN96_RS02355,1,0.6539383273170545,0.9937691727098479
41892,D,PN96_RS02355,1,0.5064436832607216,0.4391142975988767
23676,A,PN96_RS11380,1,0.8206565380165848,0.2999156267988032
24576,B,PN96_RS07785,2,1.064114892453071,4.134592324491917
24576,A,PN96_RS11910,6,0.6158708067264927,0.12006743136725129
11960,A,PN96_RS14820,2,3.1385459521948214,0.7253540780847022
20049,A,PN96_RS07870,1,0.2754448897627532,0.33170663164267666
12460,B,PN96_RS14435,4,9.275428750047553,9.090071283718007
12460,A,PN96_RS04300,2,5.8034870075676706,0.2640199941614898
24488,A,PN96_RS11010,2,0.9046168733503601,3.774608701549161
28038,A,PN96_RS04115,2,0.6643324244009787,0.5703622674864474
28038,A,PN96_RS04120,2,0.6643324244009787,0.5703622674864474
11768,A,PN96_RS03965,2,0.05764929436252111,0.026381300362523324
13801,A,PN96_RS15165,8,1.586118604938154,0.17191220492968368
